class_id,class_name,precision_percent,recall_percent,f1_percent,accuracy_percent,support,predicted_count
0,Weeds_1,99.21540832519531,98.93314361572266,99.0740737915039,98.93314361572266,1406,1402
1,Weeds_2,99.42572784423828,99.57821655273438,99.50191497802734,99.57821655273438,2608,2612
2,Fallow,100.0,100.0,100.0,100.0,1383,1383
3,Fallow_rough_plow,97.79116821289062,99.79508209228516,98.782958984375,99.79508209228516,976,996
4,Fallow_smooth,99.89212799072266,98.82604217529297,99.3562240600586,98.82604217529297,1874,1854
5,Stubble,100.0,100.0,100.0,100.0,2771,2771
